tweet_id,tweet_retweets,tweet_likes,user_id,user_following,user_followers,user_total_tweets,tweet_label
929929707059105792,0,0,2324433653,506,567,17042,0
929930617013374977,0,0,331984910,505,6784,9613,0
929930744402673664,0,1,461320646,1059,21346,131937,1
929930897088024576,0,2,928215043908538368,1855,531,10115,0
929931382645837824,0,0,245948913,985,3325,17565,1
929931615979102211,2,1,3690829513,3860,1714,78169,0
929931859076812801,0,0,804882177171324928,260,109,1063,1
929933031401455616,0,1,809140138051862529,2186,2812,74023,0
929933094181900289,0,0,2322820172,274,337,8496,0
929933823269376001,46,25,1926246420,7,67493,4236,1
929935537217171456,1,3,912675845642256384,3491,22151,110834,1
929936028068208640,0,0,904389182080024576,34,15,177,1
929936567820570625,0,0,4164394079,178,45,3153,1
929936579140997120,0,0,176195037,1359,527,50858,1
929936752680341504,0,1,800807291654062083,247,206,12435,1
929936866463252480,79,52,56989193,0,205892,20912,0
929937100304207873,2,1,609353568,2,8987,4972,1
929939086642765824,0,1,927150501849858048,136,7,104,1
929939176346267648,0,1,927604962145775616,92,56,37,0
929939577695072257,5,0,310931387,711,6214,64978,0
929940155561140225,0,0,823474759350583297,23,50,3573,0
929940249719033857,0,1,882317872453832704,1395,1398,2733,1
929941085874475008,11,9,606905026,32606,74144,43357,1
929941469636505602,0,0,790866006210207745,367,373,9988,0
929941976908263425,0,0,476779953,0,213,4306,0
929942381855739904,0,0,188177191,724,403,21298,1
929942581651427328,6,4,1609446865,428,969,23168,0
929942646533120000,0,0,792284383403188224,627,1472,40448,0
929943410034855936,0,0,919890834526531585,57,25,16,1
929943903238787072,0,0,710015985047175168,410,426,4745,0
929944419838709760,3,24,301120393,8,9481709,735166,1
929945000544174080,0,0,580784580,664,5623,109342,0
929945252600909824,0,0,2709313158,22,155,8543,1
929945455504560129,0,0,897774680,905,2060,30776,0
929945658584387584,0,0,4134434121,3,108,10474,0
929946405606711297,1,6,2274914924,1778,4835,8476,0
929947605085376512,0,0,790286006410997760,358,47,1576,0
929948091469500416,0,0,704075141626634242,565,141,16393,0
929950753162178560,0,4,2342542776,13,558334,179811,0
929950998961016832,0,0,1256699936,238,663,10589,1
929951044909531136,0,0,247960610,1071,206,153,1
929951629117415426,0,0,15054135,5,315870,361366,0
929954858265972736,0,2,928501047085223936,53,20,238,1
929956559739908096,1,2,1861654062,114,6700,16995,1
929956561560244224,0,0,441072826,1,1609,51817,0
929956579713126400,1,1,1074609164,798,1188,57901,0
929957084996816896,0,0,492918718,1121,3060,52707,1
929957192517734400,0,1,555968856,447,464,7482,1
929957691312574464,0,0,3160248277,365,238,11505,1
929958888442654720,6,7,502687746,1,24972,11853,0
929958904339030016,0,0,894112230,531,692,44583,0
929959079358976000,0,1,3007758092,1191,508,2092,1
929959153283379200,0,0,485547360,68,120,37196,1
929959559900356608,14,7,888305822,30,22434,82068,0
929959788477337601,1,3,1015999771,3107,9234,20403,1
929960373259788288,0,0,784744096753709056,21,4,231,1
929960456017580032,0,0,918063011633487872,106,11,14,1
929961060068659201,2,1,3617863466,86,109,4196,0
929961198824640514,15,4,613133818,139,19493,50577,1
929961385492205568,400,339,232113528,494,277386,17209,1
929963418328629249,0,0,3113581591,63,47,654,0
929964219239366656,3,1,267858988,824,48434,28880,0
929965607805648897,0,0,1351301658,248,104,1747,1
929965928187596800,3,1,800941925687840768,958,257,4586,0
929967073714896898,0,2,243223720,361,59386,245093,0
929967228505563136,0,0,2435565890,3,9996,34514,0
929967668123328512,0,2,840223944561033222,146,493,4609,1
929968030779658242,0,1,751512806629965824,288,231,773,0
929968116364468224,1,3,391006959,0,1035,35571,0
929968538714066945,0,0,66811033,0,234,14437,1
929969275468763141,0,1,909880223826612225,60,45,120,1
929969367084879872,0,1,2910159072,1532,2949,120303,1
929970073816707072,0,0,906153809365409796,43,55,1555,0
929970907401064448,0,0,514698617,68,1028,45840,0
929970919304499200,0,0,1036234819,122,104,24795,1
929970998820122624,3,3,411275612,154,1980,28335,0
929972528767959041,0,0,2494149015,1635,2164,55876,1
929972670099279872,0,2,812961104662065152,157,495,72598,0
929974051858255873,0,0,749832342,1868,380,5301,0
929974178454822912,0,0,737588633431998467,1675,956,24610,1
929974598589968384,1,0,2840400848,903,3832,69954,1
929975248539275264,0,0,2765923411,421,353,2459,1
929975479779676160,0,0,362006407,752,2448,30888,0
929976142177632256,3,0,3236184593,27,4177,5272,0
929976193394372608,0,0,2801353178,216,2724,29289,1
929976406351712261,0,1,872602163255668738,251,265,1270,0
929976903934578688,0,0,4912051253,9,37,9079,1
929977291215695872,0,1,2789425730,2553,4300,39032,0
929978410155368448,0,0,2921052913,9189,7588,150901,0
929980139789791232,15,14,2231350130,563,48412,68254,0
929981087551385601,1,0,537023534,499,279,29491,1
929981482529099777,0,1,2521965418,914,3825,48290,0
929982080448155648,0,1,222264343,4031,2453,11347,0
929982133631963139,0,0,891355697417515008,113,31,2521,1
929982644804349952,0,0,552699235,348,13270,3650,1
929983533770248193,0,0,501715736,24,24,7462,0
929983835709886464,0,1,3958666753,847,5263,51307,0
929984777427542017,0,1,923574826035564544,473,62,337,1
929986644639436800,0,0,771139057766305792,367,301,1541,0
929987075411234817,0,0,915368410413981697,5750,7592,17605,0
929987551867359232,0,2,929414244864593923,55,37,51,1
929987889844445184,0,0,400224564,763,1682,31945,0
929988139128623104,0,0,3972545355,509,526,13920,0
929988775773724672,0,0,1267600512,0,6,218,1
929988943310983168,2,5,837268277269311489,244,974,3576,1
929989266838519809,1,0,32523604,0,5257,23647,0
929990284036931585,0,3,407381635,100972,92299,34200,0
929991389194178560,0,1,727088815,22,1127,53787,0
929991751275810816,1,0,842981367747166208,967,1052,12440,1
929992225915891713,0,1,481362066,246,446,10054,1
929992538064289793,1,0,1940640714,331,99,963,1
929992801269506048,16,39,914156870969036801,338,601,453,1
929992899877572608,0,0,910983953795964928,393,837,77240,1
929993329122664448,0,0,567142442,0,1454,13194,0
929993479412793347,0,1,825700086202122240,312,146,13941,1
929994792838320128,10,4,791246359236075520,26,7552,8026,0
929995234360086528,0,0,850814960,471,1676,12146,0
929995266735865856,0,0,273114630,130,165,8846,1
929996367963066368,0,0,929970463798939648,15,1,8,0
929996851973107713,0,0,3297490041,161,401,5651,1
929997062472699904,4,1,886705350,644,22695,621720,0
929997592112586754,24,57,247207269,685,3230,227,0
929997835063496704,0,0,790248374402486272,82,1300,7363,0
930000706123239424,0,0,923094342415331328,0,0,43,0
930000807587696640,6,18,817469498441826304,0,6660,5327,1
930000977448591360,0,0,165450914,136,903,10287,0
930001419628814341,3,4,921433794858512384,105,14,76,0
930001531948224512,0,0,186804533,1259,1792,6618,0
930002137731526656,0,0,820524512089350144,217,231,6644,0
930002299795144705,3,3,843298025569222657,22,52,6870,0
930002400286597120,0,0,250336777,1085,659,14435,0
930002404019523584,0,0,3070140961,1714,2250,6561,1
930004054738198528,0,0,960329863,171,270,12761,0
930004568196501504,4,7,2922743157,185,2395,21110,1
930004695069970434,0,0,231353450,293,72196,69310,0
930005183467343873,0,0,278980382,300,1320,40367,1
930005405555724288,0,0,2801510125,605,40185,22746,0
930005923829108736,0,2,715839331659853824,272,382,3255,0
930006459097677824,10,22,3113659733,0,2449,2464,1
930006477871476736,0,0,2287654937,90,649,1541,0
930006881795493888,4,5,2979462992,617,1870,1829,1
930007796099280896,0,1,851756535206334464,295,183,8651,1
930008032364331009,0,1,1429954440,4478,2501,111881,1
930008758478147586,0,0,529539485,841,274,4565,0
930008802316910592,0,0,779528441196576774,4,411,15315,1
930009101190430720,0,0,899621852817088512,0,15,393,1
930009837508939778,0,0,873167304271564800,86,1402,9498,0
930010207597617153,1,0,2174760201,1668,1401,12004,1
930010419212713984,0,0,3063901322,1383,108,6984,1
930010495142285312,0,0,4882077705,78,148,12634,1
930010664541806592,1,0,519777001,263,802,32440,1
930010836957097984,2,3,808775559354445827,2515,5775,6104,1
930011169565405184,0,0,204698364,101,2213,12386,0
930011339967385600,0,0,2894634920,324,857,60928,1
930011359932186624,0,0,3239944376,420,702,6408,1
930011360100044801,0,0,911985135062585344,99,117,217,1
930011613175926785,0,1,187045330,2171,724,7679,0
930011624924119040,0,0,2895717216,807,775,1813,1
930012152873799681,0,0,909803332595838976,0,64,1380,0
930012783340429315,0,1,243347318,311,340,24818,1
930012792077381632,1,2,865892280913317889,609,388,537,1
930012806082162689,7,6,2762229446,780,5386,94615,0
930012898788827136,0,4,460963552,2,26014,61977,1
930013182898397184,0,0,927214859279912960,252,79,1286,1
930013353778515968,0,0,834432161277177857,170,1271,6474,1
930013535060586496,0,0,814749481967218688,15,40,73848,0
930013825780387841,0,0,1275503846,428,97,1899,0
930014248054517760,0,0,906110903304773632,167,178,6465,1
930014497498128384,0,0,336340198,4944,2971,9772,0
930015574041776128,0,0,4871259844,872,3049,77190,0
930015767608913920,1,0,441906047,1919,25323,146631,0
930016005191020544,0,2,375437444,587,784,10766,0
930016527390212096,10,7,783428461448818688,0,3320,914,0
930016545421619200,1,0,929392267827269636,107,52,86,1
930017187238236160,0,0,554271806,101,2005,574,1
930017206586535936,0,0,2837792480,580,286,12686,1
930017260386865152,0,0,369266476,560,444,32022,0
930017296654962688,0,0,913149229979308032,156,11,122,1
930017755683852288,0,0,140201736,8682,7892,151581,0
930018486776160256,0,1,3018477514,308,732,13121,1
930018690602602496,7,6,297578845,55,58381,30850,1
930019031561768960,0,0,772219764013957121,317,2017,61699,1
930019957013991425,25,0,2430963166,3120,10484,3938,1
930020801344131072,0,0,4012497201,642,172,4638,1
930020901881556992,0,3,917735432397426688,1526,416,4767,1
930021459082252288,0,0,523176781,181,199,6764,1
930021953716539392,0,1,274543382,308,582,25449,0
930022055961137152,0,0,2265675393,771,597,1717,0
930022225058631680,0,0,629453687,393,284,6292,1
930022529124757505,0,0,862689220867096580,128,399,1234,0
930022680811761664,0,2,2262398516,950,1792,5166,1
930023357088661504,0,0,1624341312,369,763,51606,1
930023793942237184,11,4,542319371,3612,9439,34985,1
930023928080273408,0,0,2271996905,1648,1584,11248,0
930024299162980352,0,0,486906767,4187,2720,57926,0
930024535805648896,0,0,724229060742778881,180,276,14608,1
930024630789836803,2,3,4818601661,153,1076,2379,1
930024639862099968,0,0,1523579713,34104,35563,127938,1
930024816505180160,0,0,925342434,184,1184,2334,1
930024823442628608,8,3,771848291885735936,70,2310,64701,0
930025038044192774,123,43,253987878,1535,6183,2986,0
930025296484585472,1,0,853934860590886916,56,231,3127,1
930025475782725632,0,0,2451786386,4303,1724,8749,1
930025921997869057,0,1,246410084,185,103,2732,0
930025948652720129,0,0,929833329288937472,0,0,282,1
930026382507282432,1,2,2758335980,2125,2125,18670,1
930026841771036672,0,0,539995016,13,495,94280,1
930026985778307073,0,0,220824015,967,1537,102369,1
930027118649659393,0,1,862474705504268290,26,36,114,0
930027543771697152,0,1,835110162377629698,148,257,1646,1
930028251984089088,0,0,376628883,3538,8166,44455,0
930028703639330817,0,5,3229950826,400,590,12961,1
930028731921588224,0,0,783503503541043201,1,600,15585,1
930028862775398401,0,1,918591811,10,52991,128232,0
930029253244186624,0,0,743887364645322752,93,70,924,1
930029266095484929,0,0,833212720698818560,201,28800,42116,1
930029474489491466,0,1,782368690058698752,535,67,3128,1
930029859170025475,0,0,597708214,405,1140,91814,0
930030927845187584,0,0,2916794733,2074,2206,46493,0
930031242183094273,0,1,831428084419162113,173,122,2953,1
930031374010077184,0,0,2418392914,2120,1944,15444,1
930031601953763330,0,2,849515050679365632,1580,795,18332,1
930031800465940485,0,0,831816045849489408,615,27,2202,1
930032038744338432,1,1,350342530,11,17657,272548,0
930032303207829504,0,0,271544402,339,1433,19293,1
930032342974062593,0,1,2428762618,0,1893,10868,0
930032441485676544,0,0,927252596770910208,474,67,308,1
930033134632161281,0,0,734782390736977924,136,117,6385,1
930033522051571712,0,0,707579159363588096,672,132,2945,1
930033685138673664,0,0,1910519989,1087,2719,24413,0
930033828931997696,0,0,1490263800,40,47,3176,1
930034583340544000,0,0,4387775775,202,687,16129,1
930034837205012480,7,9,2375669593,54,9390,33991,1
930035302084890624,0,0,894980728529846274,73,9,3007,1
930035378173677568,4,1,250400143,939,10193,11625,0
930035987387994112,1211,885,53062854,943,575797,52187,0
930036047563632641,0,0,783707378101395456,996,392,5639,1
930036283396763648,3,3,3405887952,890,6502,38500,0
930036386056503296,0,0,2893538827,4701,2944,17972,1
930036485453205504,0,0,928672273564884992,1071,139,13166,0
930037019702648832,0,0,792264951574429696,1,316,40499,1
930037053785600000,0,0,575568270,48447,53533,71759,0
930037408367890432,0,0,2471850372,66,3,249,0
930037468077883393,0,0,2315018534,594,1478,17076,0
930037501825253376,0,1,877989394149462016,87,31,810,1
930037767370887169,1,1,3010796658,84,526,11476,1
930038048364158979,1,1,254582183,635,3345,48181,1
930038233978867713,0,0,985846958,171,636,36302,1
930038641396764672,0,0,804776548553330692,124,32,1558,0
930038901502246912,0,1,925877357818281984,526,152,340,1
930038965838770178,0,0,3140705803,105,2140,50112,1
930039627880239104,17,16,720270226470912004,3260,19361,43998,0
930040006697193472,0,0,906583416208068609,71,6,1160,1
930040107058548736,0,1,871895837709922305,306,59,1737,1
930040825391861761,0,1,1301081810,950,766,6707,0
930040888788701185,0,1,1465903362,1649,545,19643,1
930040897668034561,0,0,177801089,3212,3115,14045,0
930041142120501249,1,0,760112917484273665,144,369,2254,0
930041214983987202,0,0,884986433450233856,127,30,12,1
930041256734085120,1,3,844896466858598400,2890,2371,1270,0
930041316662218753,0,0,886316036575952896,5,58,2328,1
930041489505230848,0,0,2558561348,2,581,2094,0
930041540646449153,0,1,551890197,1345,1506,2473,0
930041550754795520,0,2,722782376015896576,20,2460,22977,1
930041611924525056,0,0,795375184211574784,1125,1021,26500,1
930041690169241601,0,0,2399751285,1009,708,12954,1
930041806913404928,1,0,791898722,349,908,98247,1
930042025017249792,0,0,735406495,173,280,4377,1
930042581311983616,8,17,59126044,222,505189,157567,0
930042800711917568,0,0,163408768,30,1617,6466,0
930043090664087553,0,0,916593234507452416,67,27,61,1
930043159970803712,0,1,379157393,721,503,48843,1
930043171836432385,0,0,438750884,1033,113,4746,1
930044328293965824,2,4,1930624009,62,865448,719895,0
930044376251883520,0,0,490653179,25,1648,4939,0
930044558183944192,0,0,903946272180187141,94,98,560,0
930045960490749953,2,0,308382908,5016,4106,116767,1
930045978811555843,0,0,250636539,2039,2077,7968,0
930046776631013376,24,3,1321331874,82,478118,64080,0
930046894516178944,1,0,538011255,219,1311,6845,0
930047539973410821,1,1,2379631024,1123,1077,1124,0
930047659922075649,25,23,2879658125,0,16665,185572,0
930047736023568384,0,0,910393940,402,437,129683,1
930048247715987456,55,43,247756220,452,173444,84730,0
930048798214279168,0,0,2930264719,33,154,2025,1
930049287832076288,3,1,742520148704264193,1002,1549,4659,0
930049363388362752,0,1,247739433,313,1395,15756,1
930049834459062272,0,0,2787766687,0,9043,31171,1
930050581921705984,9,4,2931360283,878,8306,94313,0
930050856636076032,0,1,461205672,75,1467,1164,1
930050942577397760,0,1,1158404724,168,713,6879,1
930050984201424896,0,1,39025644,2146,2909,64251,0
930051111565844481,0,0,452324995,814,985,33862,1
930051521210920961,0,1,2603384256,506,1865,71641,0
930051814640291840,0,0,426876475,218,57,39,0
930052503881879552,0,4,920192834354991104,611,460,1175,1
930052534022090752,0,0,486910561,121,16,90,0
930052741568909312,0,1,757199289462431745,345,225,4138,0
930052910137802752,0,0,1530954320,3757,3632,129228,0
930053053046312960,62,191,258882176,977,472272,182873,0
930053542328627206,0,0,792878065,395,6937,140284,1
930054131917688832,0,0,893799666873233408,99,284,25335,1
930054457928404992,0,1,885852454977404929,6,81,1259,1
930054582037811201,0,0,4249175715,0,422,94993,1
930054775391113217,0,1,721408958334963712,183,122,1951,0
930055294801076225,1,0,804641350209732608,1034,1239,41350,1
930055310898880514,1,1,843907752116305920,720,190,8036,1
930055742484287489,0,1,739077476,422,1328,17267,0
930055896146874369,0,0,811232109742399488,908,411,2594,0
930055945534787585,1,0,872613573226352640,1813,3888,66833,1
930057890970394624,0,1,919939497537794048,53,13,17,1
930058074483838978,0,2,2256987387,8,187,306,0
930058395675234304,0,0,993931494,562,4975,65465,0
930058635048349696,0,0,3877966762,80,143,10897,1
930059478153748480,0,1,2431641283,312,66,3412,0
930059576770289664,0,0,3378184145,3440,2798,1530,1
930060042962948096,0,0,810139044541825024,30,133,1339,0
930060408483926018,0,0,4909086514,151,87,5944,1
930060724336029696,0,0,237676378,8,7745,181547,0
930061219792343040,0,0,621140497,281,327,47618,1
930061363367628801,0,0,884154363341664257,0,288,3473,0
930061380971106304,0,1,862148195685629952,97,81,93,0
930061515268468737,0,0,251605254,4248,3662,106606,1
930061763848146944,3,0,2393041330,564,8291,10164,1
930061773704753153,0,2,416767432,74,1687,66350,0
930061775864762369,0,0,247240416,884,6091,31581,0
930061932001886208,0,2,79012785,845,911,8196,1
930062114928185345,5,2,1535431093,1111,493,8423,1
930062857361854464,0,1,622600599,3286,3350,20933,1
930063229476151296,0,0,872898931532996613,1135,574,11464,1
930063417070817281,4,14,150134916,61,263805,25791,0
930063760613523457,0,1,164432749,150,14239,113225,0
930063793136259073,0,0,796713651507986433,0,554,26570,0
930064808476577793,0,0,818014582576910336,1864,200,21235,0
930064905209860096,2,2,1540002332,49,29192,98914,0
930065375756210177,1,0,297943035,170,2455,102861,1
930065382282539008,1,6,3422865913,1411,1323,3383,0
930066046362537984,0,0,270736865,515,1032,26302,0
930066835965382656,38,45,2353324642,150,61835,9810,1
930067167671754752,0,0,29068091,2333,2050,151124,0
930067385742184448,0,0,845709698804453376,79,69,3639,0
930068032298381312,0,0,333152614,2219,2178,25544,0
930068236246376448,0,0,180353816,2360,1606,5664,1
930068260665651201,0,0,874708390299271168,561,265,12208,1
930068422293037056,0,0,917450752632803328,105,14,758,1
930068649699880960,0,0,2923642531,557,477,10923,1
930068694620954624,0,0,252007973,1194,801,9253,1
930068848115617792,48,52,873959597832318977,303,11335,28982,1
930068860320940032,0,0,756210916300038144,190,299,10197,0
930068973437308928,0,2,2903861353,871,4727,30338,1
930069000297549824,0,1,840351310033633280,160,1059,3211,1
930069431815897088,11,20,767945294,25570,267576,302605,1
930069737798885376,0,0,1358498779,1080,4223,80472,0
930069843029749760,71,61,250114338,1207,184974,32672,1
930070036206817280,0,1,402109143,6240,10528,37120,1
930070313068527617,0,0,1847401580,1623,1786,34156,0
930070519428329473,0,0,822731416769363968,269,137,6777,0
930070647157518339,1,0,167387024,883,1512,31260,0
930070804003422208,0,0,782514943,143,2236,8004,1
930071047008866304,10,47,2990119740,2959,64427,16660,0
930071377901768704,0,0,928469216801558528,473,23,339,0
930071471598264320,0,0,1153537758,1095,154,2999,0
930071611348324352,0,0,245752136,865,124,2997,1
930071717350985728,1,0,415401043,387,5674,116218,0
930072638998941698,0,2,2474018900,321,495,13426,0
930072646833901568,1,3,732634800914202626,7702,15478,24370,1
930072876048375810,0,0,4350409881,37,28,3252,1
930073514236932098,0,0,2239937503,261,146,8068,1
930073621351026688,3,2,268997557,594,15425,81129,0
930073870865969152,0,0,1019947262,612,22732,16661,1
930074304192176128,2,14,908566250187481089,24,1054,2559,0
930074671579631617,0,8,105570727,212,710786,238543,1
930074673613811712,1,0,865922058173239297,462,390,7956,0
930075053684862976,0,0,568164230,108,122,12234,1
930075172421472256,0,0,744080862,1894,2257,8186,1
930075213609418752,0,0,2214262470,210,55,2867,1
930075326545367040,1,1,857964666160545794,554,101,831,1
930075439900405760,0,0,141243474,299,737,17271,1
930075525476995072,0,0,907571878549737472,4201,1808,164410,1
930076179251564544,0,0,800454431313494016,1191,581,32130,1
930076645775564800,0,0,540735010,2400,2709,6616,1
930076743389544448,0,0,714386061833728001,6370,9888,491598,0
930076969911406592,0,0,749061688251547648,24,10,76,0
930077006657617920,0,1,907703296550465540,280,142,3858,1
930078384826339330,0,0,1713654169,3693,2718,5768,0
930078534114074625,1,11,800708240837255168,625,2001,16413,1
930078678326923265,2,4,474894330,141,1032,41084,1
930079408253054976,0,0,54827773,303,113,8346,0
930079641804603392,0,0,856791887532916736,0,694,7969,1
930079977516789760,0,0,2631207175,1670,324,18712,1
930080301845540866,0,0,845615306655612928,1039,63,2972,1
930080638882992128,0,0,377611690,597,295,2761,0
930081197425872897,3,1,2875653944,378,2818,14593,0
930081273036623872,2,1,434322462,23,135,3404,0
930081379534196737,0,0,431547901,0,692,11057,0
930081610120204288,0,0,569480710,738,529,32220,0
930081843151556608,0,0,4876348720,82,33,244,0
930082548448944129,0,0,445433066,88,38,5881,1
930082591419576320,0,0,423768980,399,163,4890,0
930083349691076608,0,0,3162889694,3629,1576,2112,1
930083777094746114,0,0,2258373765,80,177,1622,0
930083837656358912,0,0,899377952349138944,0,13,247,0
930083953658220544,0,0,340834355,892,502,23522,1
930084406508904454,0,2,1535941934,1591,928,919,0
930084452704948226,0,0,2724658364,473,346,51685,1
930084612730249217,1,0,1013341148,1079,11302,8779,1
930084946416488449,0,1,395838443,4826,14325,18887,1
930085315905294336,0,0,1631660366,267,228,27337,1
930085639759986693,0,2,606793261,359,526,31414,0
930086051208663040,6,15,755822538438111232,2994,15042,17762,0
930086063347036161,1,0,382076578,4795,2815,73541,0
930086085316751360,0,0,2939501480,1,17070,27601,0
930086095798317056,2,1,598189016,389,588,9174,1
930086354243018753,0,0,911224692236853249,103,4,152,1
930086414871683073,3,6,354325675,1158,6389,74714,0
930086686209474560,0,0,739262051332333568,110,184,7560,1
930087028443746305,0,0,750871491034644480,15664,19285,175027,1
930087132139532290,0,0,3225271701,992,426,222045,0
930087484486242305,6,17,886690320330747904,22,1179,6416,0
930087589599727616,0,0,887079781426245633,16195,15502,268857,0
930087648198307840,0,1,1378306520,120,3356,7372,1
930087950305648641,0,0,546817300,83,584,10928,1
930088061177909248,0,0,559780409,571,694,22628,1
930088149694517250,6,12,1148298044,605,33267,130585,0
930088746678185985,0,1,1362561468,249,236,1817,1
930088757805699072,0,1,526343521,2,3489838,831561,0
930088938865332224,0,0,2901113115,46,165,4687,0
930089149302009859,0,0,1632591061,0,10,7953,1
930089641826508802,0,0,3112034210,1033,1419,153066,1
930089894927568897,0,0,801029125,1685,811,7500,0
930090154810839041,0,2,735212694534533120,1453,1628,53627,1
930090423984332801,0,1,747736675,804,1547,30546,1
930090702503075841,0,2,721993913326837760,341,3307,1516,1
930090746291597313,0,0,813912144,1595,692,7745,1
930091320269524992,1,0,345007856,1471,1912,17050,1
930091788630507520,0,0,855140002782728195,3,29,14025,0
930092028859506688,0,0,846042094791786496,36,285,435,1
930092034739798016,38,24,263616623,85,84368,17787,1
930092760534790146,1,1,251475006,737,2075,5354,0
930092815807406080,0,0,1900800446,148,157,5304,1
930092841514217472,5,2,257930577,27,12974,38081,0
930093052038975488,0,0,70953204,0,199,16072,1
930093092216168449,2,2,4218678221,0,1639,1243,0
930093238614183937,1,2,906989393726107649,995,4325,11642,1
930093778035023872,0,0,773292046887034880,760,698,25112,0
930093795982524416,0,0,711881270,2305,1643,284611,1
930094252020953088,0,2,797873082283204608,1870,1321,5272,0
930094306060374018,0,0,2919371700,154,276,16855,1
930094464097505280,2,0,275506710,675,7617,64426,0
930094535006400513,0,0,782648979251040256,116,111,11440,1
930094691680440325,0,0,53683178,127,122,5252,1
930095724284596224,3,0,846438297606000640,150,156,2730,1
930096433772027905,0,1,923163895518388224,92,5,44,1
930096630661042177,21,79,859091320459100162,6,140789,7504,0
930097839878885377,8,1,930063563905028096,21,2,14,1
930098184382185473,0,1,928568185,130,110,981,1
930098377416724481,0,0,3329497030,293,332,7048,1
930098378196815873,0,0,760813198081683456,2724,546,9144,1
930098599769329664,0,0,775686088547504128,404,70,1696,1
930099088816791552,0,0,323666832,2272,664,39087,0
930099228063518724,0,0,1403417960,1924,845,24487,1
930099284464214016,0,0,1462675116,176,252,5214,1
930099553960947712,0,1,426042807,0,5414,15182,1
930099774530969600,0,0,798201133961531392,242,310,4508,1
930099970933444618,0,0,721275081054412800,382,325,13376,1
930100250089541632,1,0,2884699041,867,698,77819,1
930100329454153728,0,4,3329910273,6420,7505,54885,0
930101167656439808,0,0,830862236889526274,1343,414,7222,1
930101235872681984,0,0,2600617548,787,1619,101663,0
930101770759626752,0,0,3268698055,574,4699,93224,1
930101884219723776,0,0,458762686,1431,1049,53107,1
930101925391011840,1,0,444249703,5556,5525,64969,0
930102149299744769,0,1,782917914936631296,153,975,44936,1
930102197521649667,1,5,905874273289560065,290,392,1295,0
930102321211682816,0,0,254891688,2942,1161,30450,0
930103108864225282,0,0,4227336953,17,36,12,1
930103269917102081,39,122,2460048277,99,255170,40711,1
930103715725488128,0,0,2781951740,137,61,1729,0
930103945334202368,11,16,2400757357,71,2687,11210,1
930103984953622528,3,12,228696148,730,9132,54767,0
930104064876142593,1,1,3570025633,885,29220,16985,0
930104321034850304,0,0,2491681656,4517,6840,80502,1
930104351263285248,1,0,865533778734665729,1293,939,5581,1
930104486345039872,2,0,727495910679269377,195,403,10785,1
930104633435066368,158,108,1490513490,203,6792,9115,1
930104911370555392,0,1,497414000,166,972,9796,1
930105166518542342,0,0,300735461,252,178,7795,1
930105305165434882,1,2,813444144,1372,2470,54345,1
930105780602327041,0,0,443141601,273,227,9767,1
930105925704097793,9,5,251741219,38,63940,17908,1
930106092155211777,0,0,3040117752,881,696,1724,1
930106446859075585,0,0,709782195775234048,1958,2796,20420,0
930106595182284803,0,0,3605515406,100,603,38108,1
930106859322859520,5,0,2231804728,549,1191,34674,1
930107181231427584,1,0,715887590,451,953,22780,0
930107218673971200,1,13,858384454418665472,433,1557,15242,0
930107225334566912,1,10,3328004172,1886,1184,6041,1
930107386550996992,0,1,814472457369382912,2,214,4762,0
930107712486215680,0,0,2148029024,179,172,4674,0
930108019626606592,8,73,785516478841978880,253,82471,6255,0
930108389195239424,0,0,2767854183,45,21644,2793,1
930108644301135872,0,0,789097118,606,307,26590,0
930109008597475329,0,0,764016899466199040,22,22,1352,1
930109064993964032,0,0,928338350511198208,46,1,56,1
930109791388749825,0,0,1003478616,197,1180,15124,0
930110178292305920,0,1,879149922364383232,287,317,1578,0
930110298136240130,0,0,349697178,415,1770,67233,1
930111038464372737,8,11,209825878,152,3685,21871,0
930111106634301441,0,0,1137532512,181,1172,42965,1
930111233939988480,1,1,513109140,203,19780,120012,1
930111255376838657,0,0,872424951223128065,51,192,33168,0
930111665206693888,2,1,795253229227536384,115,43,1767,1
930111692352184320,0,0,782873261382270976,68,5,65,1
930111747087831040,17,11,3275106187,1,144976,17893,1
930112027665862656,0,0,247179579,135,51,317,0
930112240988164098,0,0,916231226247303168,104,33,3035,1
930112337335504897,0,0,928297756489371650,79,0,138,1
930112378129313792,0,0,928318558257459200,158,0,140,1
930112410874204160,0,0,926521200779522049,95,2,136,1
930112559893700608,0,0,928654658134007808,90,1,138,1
930112604386631680,0,0,3149058405,12,0,138,1
930112922445107200,0,0,929353289862406144,54,72,3572,1
930112981261799424,2,4,874370080318140416,5,277,1379,1
930113085691629568,0,0,927969449021526016,98,2,140,0
930113156818579457,0,0,927913787189026817,104,1,144,1
930113312200839170,105,34,67949383,3543,178927,121371,1
930113313991680000,0,0,928259897535467520,110,44,3570,1
930113340449443841,0,0,3406885054,35,7,137,1
930113566379823104,0,0,927933128630525952,98,2,143,1
930113598042583041,0,0,928708174366019590,26,0,142,0
930113631022387206,0,0,929084825432096768,79,1,143,0
930113656506986497,0,0,711827095,236,7384,127671,1
930113723649454080,0,0,897788305059794945,613,565,15369,0
930114118538924033,0,0,726732460386607105,69,5,137,0
930114426941902848,0,0,929351506511499265,79,36,3574,0
930114604512022533,0,0,929073927393038336,102,0,144,1
930114639287017476,0,0,928312375777914880,103,2,139,1
930114812360691714,0,0,928544164341575680,99,0,141,1
